ClientType,Cts,DimIp,DimIsp,DimCdndomain,DimCdnip,DimCoderatebps,DimHeartType,DimIsInBackground,DimLine,DimNetworktype,DimPlatform,DimStream,DimStreamUrl,DimVersion,FieldVideoBadQuality,InsertTs,LogTime,Systs,Minute,Innerreporttime,Innerfilepath,Day,Hour
sdk_video_bad_quality_ratio,1764727441,106.226.189.190,chinatelecom.com.cn,[2409:8728:46e0:20::49]:23657,2409:8728:46e0:20::49,2000000,1,,19,wifi,adr,,http://[2409:8728:46e0:20::49]:23657/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_2000.flv?connectid=mfuhtbbvp438kx0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=2000&sdkpcdn=1_1&seqid=2944340070&streamtype=0&t=2&u=1471089577308&uid=1470430954893&uuid=1470430954893&ver=1&wssecret=738458da965d29505c06f7ea43adc78e&wstime=692f99cd,13.0.52,,1764727458119,1764727441,1764727457,00,1764727458215750501,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727416,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.206,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=83dbdd4795f5327292cb35a5a778f11c&wstime=692f9947&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727433277,1764727416,1764727432,00,1764727433500450031,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727443,112.10.221.184,chinamobile.com,http://qn.flv.huya.com,117.149.247.214,8000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=328fea75e133314e8546f9a982170345&wstime=692f97fe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gctex,3020006,0,1764727443570,1764727443,1764727443,00,1764727444128576004,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727457,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764727459658,1764727457,1764727459,00,1764727460131127478,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727444,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=b760a63f10e483415f4558b7dfc45a80&wstime=692f8ebf&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764727452628,1764727444,1764727451,00,1764727453500120039,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727452,171.114.6.226,chinatelecom.com.cn,http://qn.flv.huya.com,61.160.237.170,4000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=f1fdaf15b4279b1a5e32ace3e9a38b90&wstime=692f9ad9&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gct&ratio=4000&codec=264,3020006,0,1764727455254,1764727452,1764727454,00,1764727456128609834,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727445,171.213.250.225,chinatelecom.com.cn,qn.flv.huya.com,103.220.65.233,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1622265344&uuid=1622265344&wssecret=5bc787e3b924f0362d095a0208fbcdf1&wstime=692f9abe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,8.3.0,0,1764727458302,1764727445,1764727457,00,1764727459130168048,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727455,36.48.100.20,chinatelecom.com.cn,qn.flv.huya.com,240e:908:8016:20::7,4000000,3,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1574896837&uuid=1574896837&wssecret=8a53c3e18957ac93b2453478479914cd&wstime=692f9bc3&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=4000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.62,,1764727469112,1764727455,1764727468,00,1764727469211719689,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727437,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764727440635,1764727437,1764727440,00,1764727441172149017,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727463,112.10.221.184,chinamobile.com,http://qn.flv.huya.com,117.149.247.214,8000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=328fea75e133314e8546f9a982170345&wstime=692f97fe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gctex,3020006,0,1764727463365,1764727463,1764727463,00,1764727464129879906,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727436,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.206,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=83dbdd4795f5327292cb35a5a778f11c&wstime=692f9947&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727453825,1764727436,1764727452,00,1764727454214498249,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727451,14.144.160.32,chinatelecom.com.cn,221.7.192.66:23211,221.7.192.66,4000000,1,0,19,wifi,ipad,,http://221.7.192.66:23211/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=k2ka1ebdiggokx0y&ctype=huya_ipad&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1906392136&t=3&uid=1199533654237&uuid=1199533654237&wssecret=726f24b5681564bb53874503f8360d33&wstime=6930e317,5.1.4,0,1764727459825,1764727451,1764727459,00,1764727460214733703,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727443,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,2,1,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=duqwmzhtbjvwkx0y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=3470201005&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=d7cf1dd3c58ab54215bf1402d739f096&wstime=692f9a58,12.6.62,,1764727462215,1764727443,1764727461,00,1764727462993795756,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727463,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764727469383,1764727463,1764727469,00,1764727470160141480,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727397,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727456349,1764727397,1764727455,00,1764727457211775115,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727416,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727456349,1764727416,1764727455,00,1764727457211775115,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727436,171.83.64.108,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.171,2000000,1,,19,wifi,adr,,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1470486176674&uuid=1470486176674&wssecret=d90f5e97c424af64712263635c850bd7&wstime=692f982f&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=2000&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.3.62,,1764727456349,1764727436,1764727455,00,1764727457211775115,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727477,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764727481118,1764727477,1764727480,00,1764727481990429402,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727464,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=b760a63f10e483415f4558b7dfc45a80&wstime=692f8ebf&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764727471597,1764727464,1764727471,00,1764727471993316918,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727461,106.226.189.190,chinatelecom.com.cn,[2409:8728:46e0:20::49]:23657,2409:8728:46e0:20::49,2000000,1,,19,wifi,adr,,http://[2409:8728:46e0:20::49]:23657/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_2000.flv?connectid=mfuhtbbvp438kx0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=2000&sdkpcdn=1_1&seqid=2944340070&streamtype=0&t=2&u=1471089577308&uid=1470430954893&uuid=1470430954893&ver=1&wssecret=738458da965d29505c06f7ea43adc78e&wstime=692f99cd,13.0.52,,1764727478391,1764727461,1764727477,00,1764727478493145319,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727483,112.10.221.184,chinamobile.com,http://qn.flv.huya.com,117.149.247.214,8000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=328fea75e133314e8546f9a982170345&wstime=692f97fe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gctex,3020006,0,1764727483816,1764727483,1764727483,00,1764727484492409811,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727468,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,,1,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=ipyumrupephdkn0y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=2755733611&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=af05abe52a2eeb5f51b41af65306696f&wstime=692f9b48,12.6.62,,1764727482350,1764727468,1764727481,00,1764727483211995850,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727484,223.221.110.225,chinatelecom.com.cn,qn.flv.huya.com,61.160.237.170,8000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=b760a63f10e483415f4558b7dfc45a80&wstime=692f8ebf&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&uid=1199642400640&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764727491252,1764727484,1764727490,00,1764727492126474936,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727492,171.114.6.226,chinatelecom.com.cn,http://qn.flv.huya.com,61.160.237.170,4000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=f1fdaf15b4279b1a5e32ace3e9a38b90&wstime=692f9ad9&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gct&ratio=4000&codec=264,3020006,0,1764727494632,1764727492,1764727494,00,1764727495500667252,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727450,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764727469825,1764727450,1764727469,00,1764727470214407378,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727471,14.144.160.32,chinatelecom.com.cn,221.7.192.66:23211,221.7.192.66,4000000,1,0,19,wifi,ipad,,http://221.7.192.66:23211/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=k2ka1ebdiggokx0y&ctype=huya_ipad&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1906392136&t=3&uid=1199533654237&uuid=1199533654237&wssecret=726f24b5681564bb53874503f8360d33&wstime=6930e317,5.1.4,0,1764727479286,1764727471,1764727479,00,1764727479502945957,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727456,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.206,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=83dbdd4795f5327292cb35a5a778f11c&wstime=692f9947&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727472586,1764727456,1764727472,00,1764727473214126438,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727470,68.39.63.90,Comcast Cable Communications LLC,qn.flv.huya.com,114.230.92.152,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199517477497&uuid=1199517477497&wssecret=b2d9dbf696d0200ee6ff53c86df93525&wstime=692f9932&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764727489315,1764727470,1764727488,00,1764727490130328575,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727472,171.114.6.226,chinatelecom.com.cn,http://qn.flv.huya.com,61.160.237.170,4000000,1,,19,0,pc_exe,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=f1fdaf15b4279b1a5e32ace3e9a38b90&wstime=692f9ad9&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_commserver&fs=gct&ratio=4000&codec=264,3020006,0,1764727474571,1764727472,1764727474,00,1764727475211554946,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727465,171.213.250.225,chinatelecom.com.cn,qn.flv.huya.com,103.220.65.233,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1622265344&uuid=1622265344&wssecret=5bc787e3b924f0362d095a0208fbcdf1&wstime=692f9abe&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,8.3.0,0,1764727478288,1764727465,1764727477,00,1764727478989443972,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727483,45.88.182.4,ACloud SIA,qn.flv.huya.com,121.29.19.56,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199644375883&uuid=1199644375883&wssecret=42d2fbfefbc04af6c4afd60bfde740cc&wstime=692f98b4&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=3124050&sdkpcdn=1_1,13.0.60,,1764727490611,1764727483,1764727490,00,1764727491125475412,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764727476,27.38.191.9,chinaunicom.com,qn.flv.huya.com,163.142.153.206,8000000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1199538009899&uuid=1199538009899&wssecret=83dbdd4795f5327292cb35a5a778f11c&wstime=692f9947&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,13.0.71,,1764727493564,1764727476,1764727492,00,1764727493992910779,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764727500,39.188.8.45,chinamobile.com,qn.flv.huya.com,,4000000,2,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=f83dc230e066afe08bc2f45cce5581ce&wstime=692f9bed&seqid=2964302061855&ctype=huya_webh5&ver=1&fs=gctex&ratio=4000&dmod=wcs-25&sdkpcdn=1_1&u=1199223028044&t=100&sv=2511190158&sdk_sid=1764724995842&a_block=0,2511201047,,1764727501695,1764727500,1764727501,05,1764727502500323268,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/2273fa39-32d8-4fc7-a4e2-afab3f24ec7d.zstd.parquet,20251203,10
